,LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
1407,-0.4140106134094937,-0.7951514718918303,0.45482040349793523,0.006504719189049276,-0.5728345802734872,3,1,3,-0.5117474952872203,0,-0.8529490818370188,-0.7951632272572445,-1.2991874877572658,-1.0260408358133,3,-0.934129784145668,-0.9512264882332893,5,6,-0.042304195013870435,3,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,112000
1408,-0.4140106134094937,-1.518466829500598,-2.029235369010608,-1.689368497954768,-0.5728345802734872,3,1,1,-0.992872947036042,2,-1.0910102358454932,0.6302035347561601,-0.2902409754468392,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,5,-0.5067169025369586,2,0.31172464418307205,0.2574250178024746,-0.7521758378613592,-0.704483250333654,125500
1409,-0.990744205279189,0.6514792433257054,0.4879411471313825,0.2972258421279894,0.10670899431933327,3,1,2,-0.6075165425547583,2,0.1898622775696682,1.1687263467708708,1.0994400698109184,0.7897405221108432,3,0.29676325272497744,0.6004949339126351,4,1,0.30363055031990266,0,0.31172464418307205,0.3229277299473112,2.152948018567493,0.24669943661499108,215000
1410,0.3686992612708071,0.6514792433257054,0.9847523016330911,0.781761047026223,-0.5728345802734872,2,2,2,-0.2586435846515842,0,-0.565723124283316,1.2580982177009719,0.6178108856325448,0.7897405221108432,2,-0.31868326571034533,-0.9512264882332893,5,1,0.9113911399625485,1,0.31172464418307205,0.6972289422035205,-0.7521758378613592,-0.025067045370336088,230000
1411,0.4098945178329282,-0.07183611428306244,-0.7044056236727184,0.9755751289855163,-0.5728345802734872,3,1,3,-0.4593025408311876,0,-0.13100275609392778,0.47895883010522006,0.29037918729784035,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,1,-1.1549948648224475,2,-1.02685765142659,-0.9450176265705977,-0.7521758378613592,-0.704483250333654,140000
1412,-0.4140106134094937,-1.518466829500598,-0.7375263673061657,-1.689368497954768,-0.5728345802734872,3,3,4,-2.411166932760057,1,-0.3173114853179513,-0.7951632272572445,-0.9051272461567784,0.7897405221108432,3,-0.31868326571034533,-0.9512264882332893,5,5,-0.9118906289653891,2,0.31172464418307205,-0.24788161874340794,-0.7521758378613592,-0.704483250333654,90000
1413,0.739456570329897,1.3747946009344731,1.1172352761668802,1.0240286494753397,1.4492219099783201,2,2,2,1.7935502853670866,0,1.7631359910169775,-0.7951632272572445,0.6254255762914914,0.7897405221108432,2,0.29676325272497744,0.6004949339126351,2,1,1.0734606305339207,0,0.31172464418307205,0.6878714118971153,0.5647072289264446,-0.04016518325840982,257000
1414,-0.24922958716100932,-0.07183611428306244,-1.5986657017757941,0.7333075265363995,-0.5728345802734872,3,0,3,-0.5117474952872203,2,-0.28367240920805814,1.0266479878563515,0.633040266950438,-1.0260408358133,2,0.9122097711603002,0.6004949339126351,2,5,-2.289481298822053,2,0.31172464418307205,-0.48181987640353874,-0.7521758378613592,-0.704483250333654,207000
1415,-0.7847679224685835,0.6514792433257054,1.1834767634337746,1.072482169965163,0.1453822058815263,2,2,2,0.7492116270686963,0,1.0515401502307768,-0.7951632272572445,0.10191559348891156,0.7897405221108432,2,0.29676325272497744,0.6004949339126351,4,1,1.1544953758196068,1,1.6503069397927341,0.87502201802522,0.38912282002140414,-0.40252049257217937,175900
1416,-0.4140106134094937,-1.518466829500598,-2.8572539598467896,-1.689368497954768,-0.5728345802734872,3,2,3,-0.6394395583106043,2,0.21573848996189368,1.5972530099485343,1.474463584764039,0.7897405221108432,3,2.7585493264662686,-0.9512264882332893,5,5,-0.30413003932274324,2,0.31172464418307205,0.4071455027049583,-0.7521758378613592,-0.704483250333654,122500
1417,-0.4140106134094937,1.3747946009344731,0.8853900707327494,0.6364004855567529,3.4657536557212425,2,2,2,0.516629655133247,0,0.3813462492721368,1.817245307622629,1.779051211121904,0.7897405221108432,2,0.29676325272497744,0.6004949339126351,4,1,0.7898390220340193,0,1.6503069397927341,2.7886369656850896,-0.7521758378613592,1.197882123563636,340000
1418,0.03913720877383833,-0.7951514718918303,-0.27383595643790426,-1.0594727315870645,-0.5728345802734872,3,1,3,0.19739949757478706,4,-0.048198876438806236,-0.7951632272572445,-0.7071452890241664,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,5,-0.6687863931083308,2,-1.02685765142659,-0.6408978916124277,-0.7521758378613592,0.6241528838168344,124000
1419,-0.4140106134094937,-0.07183611428306244,-0.07511149463722075,-0.7687516086481244,1.1508857064985452,2,1,3,1.7935502853670866,2,1.7631359910169775,-0.7951632272572445,0.6254255762914914,0.7897405221108432,2,0.29676325272497744,0.6004949339126351,4,1,-0.38516478460842934,1,0.31172464418307205,0.313570199640906,-0.7521758378613592,0.3976808154957284,223000
1420,0.8218470834541391,-0.07183611428306244,-0.108232238270668,-0.8172051291379477,1.7475581134580949,3,1,3,-0.7967744216787024,2,-1.1764017367398374,0.8272799680892032,-0.1893463242157965,0.7897405221108432,3,0.29676325272497744,0.6004949339126351,4,1,-0.4256821572512724,1,0.31172464418307205,1.4177587757967234,-0.7521758378613592,1.8471020527508066,179900
1421,-0.7023774093443413,-0.07183611428306244,0.18985445443035723,-0.3811234447295376,-0.5728345802734872,3,1,2,0.02638334173989782,4,-0.24227046938049737,-0.7951632272572445,-0.8499207388794154,0.7897405221108432,3,-1.5495763025809908,0.6004949339126351,1,1,-0.06102580346568487,1,0.31172464418307205,-0.15430631567935563,-0.7521758378613592,0.12591433351040124,127500
1422,-1.361501514338279,-0.07183611428306244,1.0509937888999856,0.8786680880058696,0.3663719862369151,2,2,2,-0.4775442641202425,0,-0.8141347632486805,-0.7951632272572445,-1.270632397786216,-1.0260408358133,2,-2.1650228210163136,-0.9512264882332893,5,1,0.9924258852482346,0,0.31172464418307205,-0.24788161874340794,0.36517949153435314,-0.704483250333654,136500
1423,-0.4140106134094937,-0.07183611428306244,-0.1744737255375625,-0.9141121701175944,-0.5728345802734872,2,1,2,-0.8218567912011527,4,1.0670658776661122,0.6393698804925807,1.3050367176024769,0.7897405221108432,2,0.9122097711603002,0.6004949339126351,2,1,-0.5067169025369586,2,0.31172464418307205,-0.19173643690497655,3.9247543266092655,2.858677291251747,274970
1424,-0.4140106134094937,-0.7951514718918303,-0.4394396746051405,-0.09040232179059743,-0.5728345802734872,3,1,3,-0.07622635176103572,4,0.4693253714057034,-0.7951632272572445,-0.3264107560768356,-1.0260408358133,3,-0.31868326571034533,0.6004949339126351,4,5,-0.3446474119655863,2,-1.02685765142659,0.05155935106155949,1.7698547627746772,-0.2817353894675895,144000
1425,0.4098945178329282,-0.07183611428306244,-0.40631893097169325,-1.253286813546358,0.7696783353854996,2,1,3,0.44366276197702753,0,0.23126421739722897,-0.7951632272572445,-0.5015486412326078,-1.0260408358133,2,0.29676325272497744,-0.9512264882332893,5,5,-0.7498211383940169,2,0.31172464418307205,0.2574250178024746,-0.7521758378613592,-0.11565587269877847,142000
1426,0.45108977439504927,0.6514792433257054,0.7529070961989605,0.44258640359745943,1.902250959706867,2,2,2,0.3775365150542037,0,0.15622320145977509,1.276430909173813,1.1641649404119645,0.7897405221108432,2,-0.934129784145668,2.1522163560585597,4,1,0.6277695314626471,1,0.31172464418307205,0.24338872234286676,0.6125938859005466,1.2884709508920786,271000
1427,-0.4140106134094937,-0.7951514718918303,-0.8700093418399547,-1.689368497954768,-0.5728345802734872,3,1,3,-0.3293302623966718,4,-0.2966105154041709,0.3735458541363831,0.08097519417680837,-1.0260408358133,3,-0.31868326571034533,0.6004949339126351,4,1,-0.6687863931083308,2,-1.02685765142659,-0.8654786189661533,-0.7521758378613592,-0.704483250333654,140000
1428,-0.4140106134094937,-0.7951514718918303,-1.0356130600071909,0.34567936261781274,1.0514403053386203,3,1,3,-0.6143571887881538,4,-0.9279900977744726,-0.7951632272572445,-1.3543939950346289,-1.0260408358133,2,-1.5495763025809908,2.1522163560585597,2,1,-1.560168591250878,2,-1.02685765142659,-1.0900593463198789,-0.7521758378613592,-0.704483250333654,119000
1429,-0.4140106134094937,-0.07183611428306244,0.32233742896414624,-0.18730936277024413,1.1398362174807757,2,1,2,0.8723432592698166,0,0.7177370103710681,-0.7951632272572445,-0.1436581802621168,0.7897405221108432,2,0.29676325272497744,0.6004949339126351,4,1,0.10104368710568735,0,0.31172464418307205,-0.027979656542884982,-0.7521758378613592,-0.704483250333654,182900
1430,-0.4140106134094937,-0.7951514718918303,1.1172352761668802,0.9755751289855163,-0.5728345802734872,2,2,2,-0.7420492518115378,0,-1.109123584520051,1.7347481959948434,0.6140035403030715,0.7897405221108432,3,0.29676325272497744,0.6004949339126351,2,3,1.0734606305339207,0,0.31172464418307205,-0.4724623460971335,0.04593511170700675,-0.10055773481070475,192140
1431,-0.4140106134094937,-0.07183611428306244,0.15673371079690998,-0.4295769652193609,-0.5728345802734872,3,1,2,-0.22672056889573824,4,-0.5294964269342002,-0.7951632272572445,-1.061228404665184,0.7897405221108432,3,-0.934129784145668,-0.9512264882332893,5,1,-0.10154317610852794,1,0.31172464418307205,-0.15430631567935563,-0.7521758378613592,0.2014050229507699,143750
1432,-0.4140106134094937,-1.518466829500598,-1.4661827272420052,1.072482169965163,-0.5728345802734872,3,0,3,-0.9153456230575588,4,-0.5036202145419747,-0.7951632272572445,-1.0421916780178175,0.7897405221108432,3,-0.934129784145668,-0.9512264882332893,5,5,-2.0463770629649947,2,-1.02685765142659,-1.2023497099967417,-0.7521758378613592,-0.704483250333654,64500
1433,0.9454328531405024,-0.07183611428306244,0.9516315579996439,0.7333075265363995,1.1840341735518536,3,2,2,-0.2768853079406391,0,-0.51914594197731,1.1068535130500317,0.5264345977251854,0.7897405221108432,3,0.9122097711603002,0.6004949339126351,4,1,0.8708737673197054,0,0.31172464418307205,-0.10283989899412684,-0.7521758378613592,-0.704483250333654,186500
1434,0.4098945178329282,-0.7951514718918303,0.18985445443035723,-0.3811234447295376,-0.5728345802734872,3,1,3,0.15635562017441365,1,-0.09477605874481211,-0.7951632272572445,-0.7414113969894262,0.7897405221108432,3,-0.934129784145668,0.6004949339126351,2,1,-0.06102580346568487,1,0.31172464418307205,0.05155935106155949,1.6022514633653204,-0.08545959692263101,160000
1435,0.4098945178329282,-0.07183611428306244,-0.3069567000713515,0.9755751289855163,0.7365298683321913,2,1,3,0.5964371945228619,4,0.9687362705756553,-0.7951632272572445,0.04099806821733864,-1.0260408358133,2,0.29676325272497744,0.6004949339126351,2,1,-0.6687863931083308,1,0.31172464418307205,-0.051373482308898065,-0.7521758378613592,-0.16095028636299968,174000
1436,-0.4140106134094937,-1.518466829500598,-0.008870007370326258,-0.6718445676684777,-0.5728345802734872,3,2,3,-0.4410608175421328,4,-0.7727328234211197,-0.7951632272572445,-1.2401736351504296,-1.0260408358133,3,-0.934129784145668,-0.9512264882332893,5,5,-0.18257792139421405,2,0.31172464418307205,0.2574250178024746,-0.7521758378613592,-0.704483250333654,120500
1438,0.8218470834541391,-0.07183611428306244,-0.47256041823858774,0.5394934445771061,-0.5728345802734872,3,1,3,-0.3316104778078036,4,0.1898622775696682,-0.7951632272572445,-0.5320074038683943,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,1,-0.871373256322546,2,0.31172464418307205,2.105537253317508,-0.7521758378613592,1.6810225359819957,149700
1439,0.4098945178329282,0.6514792433257054,0.25609594169725175,-0.2842164037498908,-0.04245910742055414,3,1,3,-1.182130826159986,4,-0.3173114853179513,0.7745734801047847,0.3988885291878296,0.7897405221108432,3,-0.31868326571034533,0.6004949339126351,4,1,0.020008941820001243,1,0.31172464418307205,0.3603578511729322,-0.7521758378613592,0.6241528838168344,197000
1440,0.3686992612708071,-0.07183611428306244,-1.6317864454092414,0.44258640359745943,-0.5728345802734872,3,0,0,-1.070400271014525,1,0.6737474493042848,0.9189434254534092,1.9789368409192525,0.7897405221108432,3,2.7585493264662686,0.6004949339126351,2,5,0.5872521588198041,0,0.31172464418307205,0.9311671998636514,2.6876823547782984,-0.704483250333654,191000
1441,-0.4140106134094937,-0.07183611428306244,1.084114532533433,0.927121608495693,0.23930286253256652,2,2,2,-0.4775442641202425,0,-0.8141347632486805,-0.7951632272572445,-1.270632397786216,-1.0260408358133,2,-2.1650228210163136,0.6004949339126351,4,1,1.0329432578910778,1,0.31172464418307205,-0.24788161874340794,0.4370094769955061,-0.704483250333654,149300
1442,0.6158708006435336,2.821425316152009,1.216597507067222,1.1209356904549863,0.31112454114806787,0,2,0,-0.09218785963895872,0,-0.35353818266706694,1.4528830645999098,0.9357242206435661,0.7897405221108432,0,2.1431028080309455,0.6004949339126351,0,1,1.19501274846245,0,1.6503069397927341,1.5861943213120175,0.5886505574134956,0.08061991984618004,310000
1443,-0.4140106134094937,-0.07183611428306244,-1.8305109072099248,-1.689368497954768,-0.5728345802734872,3,0,3,-0.2404018613625294,1,-0.5450221543695355,-0.7951632272572445,-1.072650440653604,-1.0260408358133,1,-1.5495763025809908,0.6004949339126351,2,5,-2.5325855346791113,2,-1.02685765142659,-1.3146400736736044,-0.7521758378613592,0.7751342626975717,121000
1444,-0.29042484372313043,0.6514792433257054,1.084114532533433,0.927121608495693,0.012788337668293046,2,2,2,0.8312993818694432,0,0.6711598280650621,-0.7951632272572445,-0.17792428822737658,0.7897405221108432,2,0.29676325272497744,-0.9512264882332893,5,1,1.0329432578910778,1,0.31172464418307205,0.715944002816331,0.7801971853099035,0.2014050229507699,179600
1445,-0.0020580477882827593,-0.07183611428306244,-0.1744737255375625,-0.9141121701175944,-0.5728345802734872,3,1,3,-0.5550715880987256,2,-0.6459393826992149,-0.7951632272572445,-1.1468936745783336,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,5,0.46570004089127487,2,-1.02685765142659,-1.0900593463198789,-0.7521758378613592,-0.704483250333654,129000
1446,-0.4140106134094937,-0.7951514718918303,-0.3069567000713515,-1.1079262520768878,0.4713421319057247,3,1,3,0.2977289756645887,4,0.06565645808698589,-0.7951632272572445,-0.6233836917757536,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,1,-0.6687863931083308,2,-1.02685765142659,-0.7531882552892905,1.330893740512076,-0.11565587269877847,157900
1447,0.4098945178329282,1.3747946009344731,0.7860278398324076,0.5394934445771061,1.84700351461802,2,2,2,0.3706958688208081,0,0.14846033774210743,1.1985169704142378,1.0937290518167084,0.7897405221108432,2,0.9122097711603002,0.6004949339126351,4,1,0.6682869041054902,1,0.31172464418307205,0.3884304420921479,-0.7521758378613592,0.2768957123911385,240000
1448,-0.0020580477882827593,-1.518466829500598,-2.029235369010608,0.7333075265363995,-0.5728345802734872,3,1,1,-1.134246302526217,2,-0.9486910676882531,0.46520931150058914,-0.3226034107473623,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,5,-1.1549948648224475,2,-1.02685765142659,-0.41631716425870213,0.5886505574134956,-0.3421279410198845,112000
1449,-2.0206256193322165,-0.7951514718918303,-0.04199075100377351,-0.720298088158301,-0.5728345802734872,3,1,2,-0.9746312237469872,0,-1.378236193399196,-0.7951632272572445,-1.6856330386988065,-1.0260408358133,0,-2.1650228210163136,-0.9512264882332893,5,6,-0.042304195013870435,3,-2.365439947036252,-2.2129629830885067,-0.7521758378613592,-0.704483250333654,92000
1450,-0.4140106134094937,-0.7951514718918303,0.09049222353001549,-0.5264840061990076,-0.5728345802734872,3,1,2,-0.3680939243859133,4,-0.6899289437659982,1.2580982177009719,0.5264345977251854,0.7897405221108432,3,0.9122097711603002,-0.9512264882332893,5,6,-0.042304195013870435,3,-2.365439947036252,-2.2129629830885067,-0.4967803339994821,-0.025067045370336088,136000
1451,0.327504004708686,1.3747946009344731,1.216597507067222,1.1693892109448099,0.4989658544501483,2,2,2,1.1756119089503534,0,1.0748287413837798,-0.7951632272572445,0.11904864747154145,0.7897405221108432,0,0.29676325272497744,0.6004949339126351,2,1,1.19501274846245,0,1.6503069397927341,1.7171997456016908,-0.7521758378613592,-0.16095028636299968,287090
1452,-1.443892027462521,-0.7951514718918303,1.1172352761668802,0.9755751289855163,-0.13085501956270965,3,2,2,-1.1638891028709313,2,-0.23450760566282972,-0.7951632272572445,-0.8442097208852055,-1.0260408358133,3,-0.934129784145668,-0.9512264882332893,5,2,1.0734606305339207,0,0.31172464418307205,0.24338872234286676,-0.7521758378613592,-0.2817353894675895,145000
1453,0.8218470834541391,-0.7951514718918303,1.1503560198003273,1.0240286494753397,-0.5728345802734872,3,2,2,0.18827863593025962,0,-0.05854936139569643,-0.7951632272572445,-0.714759979683113,-1.0260408358133,3,-0.31868326571034533,-0.9512264882332893,5,6,-0.042304195013870435,3,-2.365439947036252,-2.2129629830885067,-0.4648558960167475,0.14101247139847495,84500
1454,-0.3316201002852515,0.6514792433257054,1.084114532533433,0.9755751289855163,-0.5728345802734872,2,2,2,0.37297608423194,0,0.15104795898132997,-0.7951632272572445,-0.560562493839444,0.7897405221108432,2,-0.31868326571034533,-0.9512264882332893,5,1,1.0329432578910778,1,0.31172464418307205,-0.3414569218074603,-0.7521758378613592,1.0016063310186776,185000
1455,-0.3316201002852515,-0.07183611428306244,0.9185108143661966,0.7333075265363995,-0.5728345802734872,3,2,2,-0.23812164595139754,0,-0.542434533130313,0.7951977580117311,0.25040206133837056,0.7897405221108432,3,0.29676325272497744,0.6004949339126351,4,1,0.8303563946768624,1,0.31172464418307205,-0.060731012615303295,-0.7521758378613592,-0.10055773481070475,175000
1456,0.6158708006435336,-0.07183611428306244,0.22297519806380448,0.15186528065851934,0.08461001628379439,3,1,2,1.104925231205266,4,2.3557012547989413,-0.7951632272572445,1.0613666165161852,0.7897405221108432,3,0.29676325272497744,2.1522163560585597,4,1,-0.020508430822841813,2,0.31172464418307205,0.12641959351280135,2.033231376132238,-0.704483250333654,210000
